iteracion cada-> 6 documents
->>>>IterationNumber<<<<--- : 6
DFA->2
NFA->2
Creation time    DFA->2799906 NFA->1219256
Browsing->(316/1000)   DFA->49225 NFA->326576
Browsing->(317/1000)   DFA->53729 NFA->402518
Browsing->(318/1000)   DFA->65135 NFA->402216
Browsing->(319/1000)   DFA->60332 NFA->351489
Browsing->(320/1000)   DFA->38419 NFA->216418
Browsing->(321/1000)   DFA->53428 NFA->325975
Browsing->(322/1000)   DFA->58833 NFA->388409
Browsing->(323/1000)   DFA->62133 NFA->431334
Browsing->(324/1000)   DFA->54329 NFA->373100
Browsing->(325/1000)   DFA->59732 NFA->435533
Browsing->(326/1000)   DFA->57031 NFA->410919
Browsing->(327/1000)   DFA->49227 NFA->341886
Browsing->(328/1000)   DFA->59431 NFA->412421
Browsing->(329/1000)   DFA->61233 NFA->387211
Browsing->(330/1000)   DFA->57032 NFA->417225
Browsing->(331/1000)   DFA->60033 NFA->410020
Browsing->(332/1000)   DFA->49226 NFA->357192
Browsing->(333/1000)   DFA->65435 NFA->457147
Browsing->(334/1000)   DFA->63033 NFA->401916
Browsing->(335/1000)   DFA->57329 NFA->400116
Browsing->(336/1000)   DFA->41424 NFA->255439
Browsing->(337/1000)   DFA->53730 NFA->317873
Browsing->(338/1000)   DFA->61531 NFA->411523
Browsing->(339/1000)   DFA->65137 NFA->446341
Browsing->(340/1000)   DFA->49528 NFA->271647
Browsing->(341/1000)   DFA->61232 NFA->405817
Browsing->(342/1000)   DFA->51026 NFA->333180
Browsing->(343/1000)   DFA->59433 NFA->408521
Browsing->(344/1000)   DFA->57932 NFA->410022
Browsing->(345/1000)   DFA->45025 NFA->302865
Browsing->(346/1000)   DFA->56428 NFA->382407
Browsing->(347/1000)   DFA->69638 NFA->385708
Browsing->(348/1000)   DFA->54931 NFA->374303
Browsing->(349/1000)   DFA->53429 NFA->377003
Browsing->(350/1000)   DFA->63934 NFA->430733
Browsing->(351/1000)   DFA->50128 NFA->326277
Browsing->(352/1000)   DFA->42323 NFA->287556
Browsing->(353/1000)   DFA->67536 NFA->454745
Browsing->(354/1000)   DFA->58829 NFA->343986
Browsing->(355/1000)   DFA->65135 NFA->429231
Browsing->(356/1000)   DFA->60930 NFA->513878
Browsing->(357/1000)   DFA->52528 NFA->326873
Browsing->(358/1000)   DFA->53429 NFA->364094
Browsing->(359/1000)   DFA->61534 NFA->426232
Browsing->(360/1000)   DFA->59733 NFA->371601
Browsing->(361/1000)   DFA->30915 NFA->189402
Browsing->(362/1000)   DFA->57331 NFA->389608
Browsing->(363/1000)   DFA->60631 NFA->430732
Browsing->(364/1000)   DFA->47126 NFA->305866
Browsing->(365/1000)   DFA->65733 NFA->451741
Browsing->(366/1000)   DFA->83146 NFA->475754
Browsing->(367/1000)   DFA->41122 NFA->265946
Browsing->(368/1000)   DFA->57630 NFA->384808
Browsing->(369/1000)   DFA->43524 NFA->291757
Browsing->(370/1000)   DFA->67835 NFA->389911
Browsing->(371/1000)   DFA->52528 NFA->336481
Browsing->(372/1000)   DFA->59132 NFA->417524
Browsing->(373/1000)   DFA->45625 NFA->281552
Browsing->(374/1000)   DFA->58831 NFA->400416
Browsing->(375/1000)   DFA->57330 NFA->386307
Browsing->(376/1000)   DFA->51030 NFA->311567
Browsing->(377/1000)   DFA->60332 NFA->406721
Browsing->(378/1000)   DFA->56732 NFA->375203
Browsing->(379/1000)   DFA->57930 NFA->392911
Browsing->(380/1000)   DFA->59134 NFA->388109
Browsing->(381/1000)   DFA->57029 NFA->398915
Browsing->(382/1000)   DFA->58831 NFA->388408
Browsing->(383/1000)   DFA->59432 NFA->424126
Browsing->(384/1000)   DFA->57030 NFA->379705
Browsing->(385/1000)   DFA->56429 NFA->393511
Browsing->(386/1000)   DFA->59132 NFA->382705
Browsing->(387/1000)   DFA->56731 NFA->386008
Browsing->(388/1000)   DFA->50426 NFA->370400
Browsing->(389/1000)   DFA->65434 NFA->410021
Browsing->(390/1000)   DFA->67535 NFA->462246
Browsing->(391/1000)   DFA->57332 NFA->416324
Browsing->(392/1000)   DFA->58530 NFA->391111
Browsing->(393/1000)   DFA->45927 NFA->309166
Browsing->(394/1000)   DFA->51930 NFA->375203
Browsing->(395/1000)   DFA->55230 NFA->394411
Browsing->(396/1000)   DFA->59734 NFA->384507
Browsing->(397/1000)   DFA->52229 NFA->327476
Browsing->(398/1000)   DFA->51928 NFA->358393
Browsing->(399/1000)   DFA->46825 NFA->289655
Browsing->(400/1000)   DFA->58231 NFA->418723
Browsing->(401/1000)   DFA->48324 NFA->373399
Browsing->(402/1000)   DFA->63035 NFA->395014
Browsing->(403/1000)   DFA->68436 NFA->451145
Browsing->(404/1000)   DFA->54028 NFA->348487
Browsing->(405/1000)   DFA->68437 NFA->473357
Browsing->(406/1000)   DFA->51027 NFA->326876
Browsing->(407/1000)   DFA->51929 NFA->359895
Browsing->(408/1000)   DFA->56729 NFA->354492
Browsing->(409/1000)   DFA->58833 NFA->401616
Browsing->(410/1000)   DFA->58233 NFA->404021
Browsing->(411/1000)   DFA->60932 NFA->395014
Browsing->(412/1000)   DFA->58831 NFA->407920
Browsing->(413/1000)   DFA->46223 NFA->308865
Browsing->(414/1000)   DFA->57330 NFA->379703
Browsing->(415/1000)   DFA->54629 NFA->413923
Browsing->(416/1000)   DFA->55830 NFA->382706
Browsing->(417/1000)   DFA->46526 NFA->338583
Browsing->(418/1000)   DFA->54030 NFA->364995
Browsing->(419/1000)   DFA->48624 NFA->331079
Browsing->(420/1000)   DFA->58232 NFA->389610
Browsing->(421/1000)   DFA->43224 NFA->293259
Browsing->(422/1000)   DFA->62433 NFA->413324
Browsing->(423/1000)   DFA->52829 NFA->340984
Browsing->(424/1000)   DFA->31517 NFA->173793
Browsing->(425/1000)   DFA->41422 NFA->236828
Browsing->(426/1000)   DFA->48327 NFA->313067
Browsing->(427/1000)   DFA->57332 NFA->393511
Browsing->(428/1000)   DFA->58831 NFA->342785
Browsing->(429/1000)   DFA->64836 NFA->413322
Browsing->(430/1000)   DFA->51329 NFA->317572
Browsing->(431/1000)   DFA->54929 NFA->380306
Browsing->(432/1000)   DFA->55530 NFA->380006
Browsing->(433/1000)   DFA->46525 NFA->349090
Browsing->(434/1000)   DFA->46825 NFA->300462
Browsing->(435/1000)   DFA->51029 NFA->348186
Browsing->(436/1000)   DFA->52828 NFA->352690
Browsing->(437/1000)   DFA->52226 NFA->377605
Browsing->(438/1000)   DFA->56128 NFA->377304
Browsing->(439/1000)   DFA->57330 NFA->385707
Browsing->(440/1000)   DFA->55230 NFA->381508
Browsing->(441/1000)   DFA->57631 NFA->408518
Browsing->(442/1000)   DFA->52829 NFA->364096
Browsing->(443/1000)   DFA->55531 NFA->386008
Browsing->(444/1000)   DFA->56429 NFA->395913
Browsing->(445/1000)   DFA->45325 NFA->321471
Browsing->(446/1000)   DFA->59730 NFA->400714
Browsing->(447/1000)   DFA->62732 NFA->332879
Browsing->(448/1000)   DFA->56129 NFA->374302
Browsing->(449/1000)   DFA->48928 NFA->320873
Browsing->(450/1000)   DFA->51929 NFA->352989
Browsing->(451/1000)   DFA->58232 NFA->369799
Browsing->(452/1000)   DFA->55230 NFA->374002
Browsing->(453/1000)   DFA->48026 NFA->308566
Browsing->(454/1000)   DFA->58533 NFA->363795
Browsing->(455/1000)   DFA->57632 NFA->393213
Browsing->(456/1000)   DFA->51628 NFA->408522
Browsing->(457/1000)   DFA->45925 NFA->349987
Browsing->(458/1000)   DFA->57330 NFA->397412
Browsing->(459/1000)   DFA->56130 NFA->394711
Browsing->(460/1000)   DFA->45024 NFA->283050
Browsing->(461/1000)   DFA->56131 NFA->371302
Browsing->(462/1000)   DFA->37821 NFA->236228
Browsing->(463/1000)   DFA->48926 NFA->316070
Browsing->(464/1000)   DFA->48928 NFA->296261
Browsing->(465/1000)   DFA->42321 NFA->232925
Browsing->(466/1000)   DFA->53426 NFA->371900
Browsing->(467/1000)   DFA->54330 NFA->330477
Browsing->(468/1000)   DFA->57631 NFA->393213
Browsing->(469/1000)   DFA->52228 NFA->343687
Browsing->(470/1000)   DFA->47427 NFA->316669
Browsing->(471/1000)   DFA->56731 NFA->374904
Browsing->(472/1000)   DFA->59732 NFA->390509
Browsing->(473/1000)   DFA->53729 NFA->367697
Browsing->(474/1000)   DFA->51925 NFA->367399
Browsing->(475/1000)   DFA->54930 NFA->349388
Browsing->(476/1000)   DFA->59731 NFA->401017
Browsing->(477/1000)   DFA->63033 NFA->413324
Browsing->(478/1000)   DFA->66336 NFA->457444
Browsing->(479/1000)   DFA->52227 NFA->364998
Browsing->(480/1000)   DFA->38721 NFA->219419
Browsing->(481/1000)   DFA->68137 NFA->356292
Browsing->(482/1000)   DFA->60033 NFA->398315
Browsing->(483/1000)   DFA->70839 NFA->408220
Browsing->(484/1000)   DFA->50726 NFA->386306
Browsing->(485/1000)   DFA->50427 NFA->327176
Browsing->(486/1000)   DFA->56429 NFA->368299
Browsing->(487/1000)   DFA->41120 NFA->271646
Browsing->(488/1000)   DFA->58228 NFA->389313
Browsing->(489/1000)   DFA->61534 NFA->341283
Browsing->(490/1000)   DFA->39022 NFA->237727
Browsing->(491/1000)   DFA->41424 NFA->252436
Browsing->(492/1000)   DFA->56430 NFA->405518
Browsing->(493/1000)   DFA->51629 NFA->350891
Browsing->(494/1000)   DFA->64836 NFA->408819
Browsing->(495/1000)   DFA->56131 NFA->374300
Browsing->(496/1000)   DFA->55831 NFA->408821
Browsing->(497/1000)   DFA->55529 NFA->362897
Browsing->(498/1000)   DFA->65735 NFA->433132
Browsing->(499/1000)   DFA->49528 NFA->332879
Browsing->(500/1000)   DFA->53128 NFA->382406
Browsing->(501/1000)   DFA->64234 NFA->418427
Browsing->(502/1000)   DFA->49528 NFA->361995
Browsing->(503/1000)   DFA->72037 NFA->506375
Browsing->(504/1000)   DFA->63035 NFA->409720
Browsing->(505/1000)   DFA->60031 NFA->358993
Browsing->(506/1000)   DFA->58831 NFA->367096
Browsing->(507/1000)   DFA->52527 NFA->366197
Browsing->(508/1000)   DFA->57330 NFA->375802
Browsing->(509/1000)   DFA->62435 NFA->393810
Browsing->(510/1000)   DFA->37522 NFA->209212
Browsing->(511/1000)   DFA->66338 NFA->458946
Browsing->(512/1000)   DFA->51028 NFA->346687
Browsing->(513/1000)   DFA->55831 NFA->393809
Browsing->(514/1000)   DFA->60333 NFA->390809
Browsing->(515/1000)   DFA->55831 NFA->470053
Browsing->(516/1000)   DFA->56730 NFA->464951
Browsing->(517/1000)   DFA->58830 NFA->393812
Browsing->(518/1000)   DFA->62733 NFA->381202
Browsing->(519/1000)   DFA->55529 NFA->322372
Browsing->(520/1000)   DFA->58232 NFA->378502
Browsing->(521/1000)   DFA->49827 NFA->318769
Browsing->(522/1000)   DFA->58232 NFA->397714
Browsing->(523/1000)   DFA->56130 NFA->348488
Browsing->(524/1000)   DFA->62133 NFA->392608
Browsing->(525/1000)   DFA->57031 NFA->381806
Browsing->(526/1000)   DFA->47126 NFA->301063
Browsing->(527/1000)   DFA->37219 NFA->229923
Browsing->(528/1000)   DFA->57630 NFA->373401
Browsing->(529/1000)   DFA->51328 NFA->358093
Browsing->(530/1000)   DFA->70835 NFA->371599
Browsing->(531/1000)   DFA->54031 NFA->406718
Browsing->(532/1000)   DFA->52229 NFA->333777
Browsing->(533/1000)   DFA->57631 NFA->399818
Browsing->(534/1000)   DFA->53727 NFA->390811
Browsing->(535/1000)   DFA->48026 NFA->303465
Browsing->(536/1000)   DFA->58532 NFA->385106
Browsing->(537/1000)   DFA->48023 NFA->295661
Browsing->(538/1000)   DFA->68436 NFA->406718
Browsing->(539/1000)   DFA->46525 NFA->265942
Browsing->(540/1000)   DFA->47426 NFA->306465
Browsing->(541/1000)   DFA->57629 NFA->446040
Browsing->(542/1000)   DFA->65437 NFA->374000
Browsing->(543/1000)   DFA->87947 NFA->407921
Browsing->(544/1000)   DFA->57029 NFA->404917
Browsing->(545/1000)   DFA->51328 NFA->320573
Browsing->(546/1000)   DFA->51627 NFA->317572
Browsing->(547/1000)   DFA->57632 NFA->312168
Browsing->(548/1000)   DFA->48628 NFA->307067
Browsing->(549/1000)   DFA->45324 NFA->258738
Browsing->(550/1000)   DFA->57332 NFA->401014
Browsing->(551/1000)   DFA->66636 NFA->460147
Browsing->(552/1000)   DFA->60032 NFA->411523
Browsing->(553/1000)   DFA->58230 NFA->385706
Browsing->(554/1000)   DFA->60933 NFA->412121
Browsing->(555/1000)   DFA->54631 NFA->386608
Browsing->(556/1000)   DFA->39323 NFA->221221
Browsing->(557/1000)   DFA->64835 NFA->440935
Browsing->(558/1000)   DFA->38120 NFA->221520
Browsing->(559/1000)   DFA->45925 NFA->276449
Browsing->(560/1000)   DFA->61832 NFA->403417
Browsing->(561/1000)   DFA->62130 NFA->435535
Browsing->(562/1000)   DFA->57031 NFA->380905
Browsing->(563/1000)   DFA->59434 NFA->400716
Browsing->(564/1000)   DFA->43823 NFA->286655
Browsing->(565/1000)   DFA->45326 NFA->331980
Browsing->(566/1000)   DFA->57931 NFA->386310
Browsing->(567/1000)   DFA->58533 NFA->389309
Browsing->(568/1000)   DFA->58231 NFA->392912
Browsing->(569/1000)   DFA->51328 NFA->350889
Browsing->(570/1000)   DFA->76840 NFA->371301
Browsing->(571/1000)   DFA->77141 NFA->370402
Browsing->(572/1000)   DFA->33917 NFA->186101
Browsing->(573/1000)   DFA->54929 NFA->390209
Browsing->(574/1000)   DFA->54630 NFA->409119
Browsing->(575/1000)   DFA->56431 NFA->401917
Browsing->(576/1000)   DFA->55230 NFA->370699
Browsing->(577/1000)   DFA->47726 NFA->287854
Browsing->(578/1000)   DFA->52229 NFA->359294
Browsing->(579/1000)   DFA->65734 NFA->453245
Browsing->(580/1000)   DFA->64834 NFA->474555
Browsing->(581/1000)   DFA->52227 NFA->335582
Browsing->(582/1000)   DFA->55831 NFA->383607
Browsing->(583/1000)   DFA->53429 NFA->296258
Browsing->(584/1000)   DFA->45924 NFA->305264
Browsing->(585/1000)   DFA->61831 NFA->396212
Browsing->(586/1000)   DFA->45926 NFA->280053
Browsing->(587/1000)   DFA->64534 NFA->450843
Browsing->(588/1000)   DFA->57629 NFA->373400
Browsing->(589/1000)   DFA->49226 NFA->323875
Browsing->(590/1000)   DFA->55230 NFA->412122
Browsing->(591/1000)   DFA->56429 NFA->383608
Browsing->(592/1000)   DFA->49228 NFA->316368
Browsing->(593/1000)   DFA->54029 NFA->414820
Browsing->(594/1000)   DFA->66035 NFA->424428
Browsing->(595/1000)   DFA->53129 NFA->385107
Browsing->(596/1000)   DFA->54030 NFA->393511
Browsing->(597/1000)   DFA->55229 NFA->369199
Browsing->(598/1000)   DFA->70238 NFA->451445
Browsing->(599/1000)   DFA->51329 NFA->338582
Browsing->(600/1000)   DFA->55530 NFA->374001
Browsing->(601/1000)   DFA->54628 NFA->387210
Browsing->(602/1000)   DFA->61235 NFA->399815
Browsing->(603/1000)   DFA->60932 NFA->401314
Browsing->(604/1000)   DFA->58231 NFA->376702
Browsing->(605/1000)   DFA->40823 NFA->249734
Browsing->(606/1000)   DFA->56730 NFA->389308
Browsing->(607/1000)   DFA->51326 NFA->333479
Browsing->(608/1000)   DFA->57030 NFA->389007
Browsing->(609/1000)   DFA->56428 NFA->384204
Browsing->(610/1000)   DFA->49225 NFA->322675
Browsing->(611/1000)   DFA->56131 NFA->385406
Browsing->(612/1000)   DFA->65135 NFA->423228
Browsing->(613/1000)   DFA->60934 NFA->436134
Browsing->(614/1000)   DFA->56732 NFA->410323
Browsing->(615/1000)   DFA->55228 NFA->388410
Browsing->(616/1000)   DFA->60331 NFA->371299
Browsing->(617/1000)   DFA->44124 NFA->259339
Browsing->(618/1000)   DFA->60333 NFA->393210
Browsing->(619/1000)   DFA->36020 NFA->222119
Browsing->(620/1000)   DFA->54628 NFA->381807
Browsing->(621/1000)   DFA->55530 NFA->371301
Browsing->(622/1000)   DFA->56730 NFA->401915
Browsing->(623/1000)   DFA->65737 NFA->458047
Browsing->(624/1000)   DFA->51628 NFA->329277
Browsing->(625/1000)   DFA->46226 NFA->309767
Browsing->(626/1000)   DFA->54027 NFA->338582
Browsing->(627/1000)   DFA->96051 NFA->350588
Browsing->(628/1000)   DFA->51627 NFA->318772
Browsing->(629/1000)   DFA->56131 NFA->389310
Browsing->(630/1000)   DFA->56430 NFA->386008
Browsing->(631/1000)   DFA->55831 NFA->394112
Browsing->(632/1000)   DFA->55830 NFA->381805
Browsing->(633/1000)   DFA->51627 NFA->341584
Browsing->(634/1000)   DFA->55231 NFA->383309
Browsing->(635/1000)   DFA->41123 NFA->239831
Browsing->(636/1000)   DFA->57631 NFA->404017
Browsing->(637/1000)   DFA->55230 NFA->324478
Browsing->(638/1000)   DFA->47426 NFA->310067
Browsing->(639/1000)   DFA->36921 NFA->223922
Browsing->(640/1000)   DFA->61231 NFA->352990
Browsing->(641/1000)   DFA->59133 NFA->467352
Browsing->(642/1000)   DFA->63936 NFA->390810
Browsing->(643/1000)   DFA->64236 NFA->394108
Browsing->(644/1000)   DFA->62434 NFA->389009
Browsing->(645/1000)   DFA->66637 NFA->470654
Browsing->(646/1000)   DFA->64535 NFA->423827
Browsing->(647/1000)   DFA->63035 NFA->425629
Browsing->(648/1000)   DFA->40521 NFA->237127
Browsing->(649/1000)   DFA->53729 NFA->378203
Browsing->(650/1000)   DFA->59132 NFA->349688
Browsing->(651/1000)   DFA->64535 NFA->393812
Browsing->(652/1000)   DFA->55831 NFA->368601
Browsing->(653/1000)   DFA->56132 NFA->391711
Browsing->(654/1000)   DFA->55531 NFA->392011
Browsing->(655/1000)   DFA->49527 NFA->295659
Browsing->(656/1000)   DFA->60633 NFA->398614
Browsing->(657/1000)   DFA->55231 NFA->389608
Browsing->(658/1000)   DFA->46224 NFA->328078
Browsing->(659/1000)   DFA->44124 NFA->322975
Browsing->(660/1000)   DFA->54329 NFA->394113
Browsing->(661/1000)   DFA->39921 NFA->237428
Browsing->(662/1000)   DFA->55830 NFA->378203
Browsing->(663/1000)   DFA->53426 NFA->336481
Browsing->(664/1000)   DFA->57932 NFA->393212
Browsing->(665/1000)   DFA->55829 NFA->386907
Browsing->(666/1000)   DFA->53731 NFA->392613
Browsing->(667/1000)   DFA->44725 NFA->317270
Browsing->(668/1000)   DFA->54929 NFA->378505
Browsing->(669/1000)   DFA->54029 NFA->360193
Browsing->(670/1000)   DFA->57629 NFA->373399
Browsing->(671/1000)   DFA->48026 NFA->274646
Browsing->(672/1000)   DFA->48324 NFA->316370
Browsing->(673/1000)   DFA->49226 NFA->330480
Browsing->(674/1000)   DFA->57631 NFA->395915
Browsing->(675/1000)   DFA->48026 NFA->312170
Browsing->(676/1000)   DFA->53129 NFA->352989
Browsing->(677/1000)   DFA->47726 NFA->316671
Browsing->(678/1000)   DFA->63032 NFA->441236
Browsing->(679/1000)   DFA->56430 NFA->363195
Browsing->(680/1000)   DFA->54929 NFA->375202
Browsing->(681/1000)   DFA->48326 NFA->353289
Browsing->(682/1000)   DFA->56430 NFA->380003
Browsing->(683/1000)   DFA->72340 NFA->419025
Browsing->(684/1000)   DFA->71739 NFA->365298
Browsing->(685/1000)   DFA->70538 NFA->444839
Browsing->(686/1000)   DFA->59433 NFA->368597
Browsing->(687/1000)   DFA->58232 NFA->380906
Browsing->(688/1000)   DFA->41422 NFA->231127
Browsing->(689/1000)   DFA->56131 NFA->375503
Browsing->(690/1000)   DFA->54930 NFA->414523
Browsing->(691/1000)   DFA->66336 NFA->451443
Browsing->(692/1000)   DFA->42323 NFA->277048
Browsing->(693/1000)   DFA->50728 NFA->337681
Browsing->(694/1000)   DFA->73839 NFA->444539
Browsing->(695/1000)   DFA->48025 NFA->334377
Browsing->(696/1000)   DFA->58831 NFA->388709
Browsing->(697/1000)   DFA->55529 NFA->370698
Browsing->(698/1000)   DFA->66036 NFA->437636
Browsing->(699/1000)   DFA->59733 NFA->394113
Browsing->(700/1000)   DFA->52527 NFA->336781
Browsing->(701/1000)   DFA->44726 NFA->310667
Browsing->(702/1000)   DFA->56729 NFA->385405
Browsing->(703/1000)   DFA->59134 NFA->383007
Browsing->(704/1000)   DFA->50728 NFA->332579
Browsing->(705/1000)   DFA->58231 NFA->375804
Browsing->(706/1000)   DFA->54629 NFA->336482
Browsing->(707/1000)   DFA->68438 NFA->442736
Browsing->(708/1000)   DFA->56131 NFA->359594
Browsing->(709/1000)   DFA->51028 NFA->346386
Browsing->(710/1000)   DFA->62132 NFA->387205
Browsing->(711/1000)   DFA->59131 NFA->388708
Browsing->(712/1000)   DFA->60333 NFA->381505
Browsing->(713/1000)   DFA->57030 NFA->338583
Browsing->(714/1000)   DFA->49228 NFA->361394
Browsing->(715/1000)   DFA->48326 NFA->312468
Browsing->(716/1000)   DFA->59131 NFA->388109
Browsing->(717/1000)   DFA->67237 NFA->409720
Browsing->(718/1000)   DFA->64536 NFA->414224
Browsing->(719/1000)   DFA->60633 NFA->407318
Browsing->(720/1000)   DFA->42323 NFA->275250
Browsing->(721/1000)   DFA->49226 NFA->310968
Browsing->(722/1000)   DFA->56131 NFA->403418
Browsing->(723/1000)   DFA->47424 NFA->327777
Browsing->(724/1000)   DFA->55531 NFA->368900
Browsing->(725/1000)   DFA->58832 NFA->367397
Browsing->(726/1000)   DFA->60331 NFA->422026
Browsing->(727/1000)   DFA->54928 NFA->404319
Browsing->(728/1000)   DFA->47424 NFA->307667
Browsing->(729/1000)   DFA->59732 NFA->420823
Browsing->(730/1000)   DFA->68135 NFA->427128
Browsing->(731/1000)   DFA->66035 NFA->448741
Browsing->(732/1000)   DFA->58232 NFA->393812
Browsing->(733/1000)   DFA->58532 NFA->412423
Browsing->(734/1000)   DFA->51930 NFA->350888
Browsing->(735/1000)   DFA->41723 NFA->229022
Browsing->(736/1000)   DFA->53729 NFA->373403
Browsing->(737/1000)   DFA->47425 NFA->297760
Browsing->(738/1000)   DFA->49528 NFA->331079
Browsing->(739/1000)   DFA->59131 NFA->388711
Browsing->(740/1000)   DFA->47727 NFA->303162
Browsing->(741/1000)   DFA->56732 NFA->383906
Browsing->(742/1000)   DFA->55531 NFA->385107
Browsing->(743/1000)   DFA->66034 NFA->450843
Browsing->(744/1000)   DFA->37819 NFA->225120
Browsing->(745/1000)   DFA->55530 NFA->370399
Browsing->(746/1000)   DFA->56730 NFA->383308
Browsing->(747/1000)   DFA->54030 NFA->385405
Browsing->(748/1000)   DFA->57932 NFA->367395
Browsing->(749/1000)   DFA->39622 NFA->245233
Browsing->(750/1000)   DFA->42023 NFA->286953
Browsing->(751/1000)   DFA->62134 NFA->359893
Browsing->(752/1000)   DFA->53127 NFA->371600
Browsing->(753/1000)   DFA->55530 NFA->371602
Browsing->(754/1000)   DFA->51029 NFA->357494
Browsing->(755/1000)   DFA->63635 NFA->458347
Browsing->(756/1000)   DFA->56732 NFA->395612
Browsing->(757/1000)   DFA->62734 NFA->419327
Browsing->(758/1000)   DFA->49528 NFA->381205
Browsing->(759/1000)   DFA->65437 NFA->407919
Browsing->(760/1000)   DFA->56426 NFA->381203
Browsing->(761/1000)   DFA->65436 NFA->439439
Browsing->(762/1000)   DFA->38719 NFA->232625
Browsing->(763/1000)   DFA->49827 NFA->345485
Browsing->(764/1000)   DFA->57030 NFA->381203
Browsing->(765/1000)   DFA->52529 NFA->334078
Browsing->(766/1000)   DFA->58533 NFA->422028
Browsing->(767/1000)   DFA->52227 NFA->352990
Browsing->(768/1000)   DFA->59132 NFA->400414
Browsing->(769/1000)   DFA->56731 NFA->378204
Browsing->(770/1000)   DFA->57332 NFA->341285
Browsing->(771/1000)   DFA->58831 NFA->385108
Browsing->(772/1000)   DFA->57031 NFA->392609
Browsing->(773/1000)   DFA->50727 NFA->354792
Browsing->(774/1000)   DFA->55232 NFA->369798
Browsing->(775/1000)   DFA->51627 NFA->364695
Browsing->(776/1000)   DFA->63935 NFA->455344
Browsing->(777/1000)   DFA->58532 NFA->392608
Browsing->(778/1000)   DFA->56130 NFA->378804
Browsing->(779/1000)   DFA->59131 NFA->438836
Browsing->(780/1000)   DFA->48627 NFA->330778
Browsing->(781/1000)   DFA->52827 NFA->347890
Browsing->(782/1000)   DFA->67538 NFA->430132
Browsing->(783/1000)   DFA->49826 NFA->309766
Browsing->(784/1000)   DFA->75339 NFA->424128
Browsing->(785/1000)   DFA->61833 NFA->402520
Browsing->(786/1000)   DFA->64834 NFA->403415
Browsing->(787/1000)   DFA->63935 NFA->408521
Browsing->(788/1000)   DFA->54029 NFA->352690
Browsing->(789/1000)   DFA->62434 NFA->381206
Browsing->(790/1000)   DFA->49527 NFA->281554
Browsing->(791/1000)   DFA->63935 NFA->421426
Browsing->(792/1000)   DFA->59131 NFA->342183
Browsing->(793/1000)   DFA->63634 NFA->432829
Browsing->(794/1000)   DFA->48928 NFA->303764
Browsing->(795/1000)   DFA->64236 NFA->379704
Browsing->(796/1000)   DFA->57331 NFA->392310
Browsing->(797/1000)   DFA->67536 NFA->386606
Browsing->(798/1000)   DFA->61235 NFA->383608
Browsing->(799/1000)   DFA->60032 NFA->404318
Browsing->(800/1000)   DFA->54629 NFA->328077
Browsing->(801/1000)   DFA->61534 NFA->435536
Browsing->(802/1000)   DFA->60032 NFA->389309
Browsing->(803/1000)   DFA->61531 NFA->403116
Browsing->(804/1000)   DFA->56429 NFA->366497
Browsing->(805/1000)   DFA->62432 NFA->421425
Browsing->(806/1000)   DFA->56730 NFA->334679
Browsing->(807/1000)   DFA->62434 NFA->417825
Browsing->(808/1000)   DFA->62434 NFA->413023
Browsing->(809/1000)   DFA->60634 NFA->416622
Browsing->(810/1000)   DFA->51627 NFA->313668
Browsing->(811/1000)   DFA->62435 NFA->378504
Browsing->(812/1000)   DFA->54330 NFA->341282
Browsing->(813/1000)   DFA->44424 NFA->242830
Browsing->(814/1000)   DFA->67236 NFA->445742
Browsing->(815/1000)   DFA->58830 NFA->386006
Browsing->(816/1000)   DFA->59133 NFA->453243
Browsing->(817/1000)   DFA->61234 NFA->421727
Browsing->(818/1000)   DFA->62734 NFA->2159061
Browsing->(819/1000)   DFA->49226 NFA->262342
Browsing->(820/1000)   DFA->55530 NFA->358691
Browsing->(821/1000)   DFA->63034 NFA->414222
Browsing->(822/1000)   DFA->52529 NFA->298960
Browsing->(823/1000)   DFA->65133 NFA->426226
Browsing->(824/1000)   DFA->65735 NFA->433733
Browsing->(825/1000)   DFA->56731 NFA->350592
Browsing->(826/1000)   DFA->58532 NFA->423827
Browsing->(827/1000)   DFA->69937 NFA->464952
Browsing->(828/1000)   DFA->54629 NFA->314568
Browsing->(829/1000)   DFA->68138 NFA->402218
Browsing->(830/1000)   DFA->61233 NFA->398613
Browsing->(831/1000)   DFA->58529 NFA->385709
Browsing->(832/1000)   DFA->171993 NFA->283351
Browsing->(833/1000)   DFA->43524 NFA->241028
Browsing->(834/1000)   DFA->61532 NFA->481157
Browsing->(835/1000)   DFA->60930 NFA->320571
Browsing->(836/1000)   DFA->69636 NFA->527078
Browsing->(837/1000)   DFA->65433 NFA->422025
Browsing->(838/1000)   DFA->76241 NFA->387509
Browsing->(839/1000)   DFA->55830 NFA->384507
Browsing->(840/1000)   DFA->62134 NFA->341884
Browsing->(841/1000)   DFA->66637 NFA->385706
Browsing->(842/1000)   DFA->73839 NFA->470354
Browsing->(843/1000)   DFA->58530 NFA->347588
Browsing->(844/1000)   DFA->70538 NFA->457746
Browsing->(845/1000)   DFA->63033 NFA->455347
Browsing->(846/1000)   DFA->62134 NFA->355391
Browsing->(847/1000)   DFA->72040 NFA->396814
Browsing->(848/1000)   DFA->58532 NFA->345786
Browsing->(849/1000)   DFA->62730 NFA->467654
Browsing->(850/1000)   DFA->63934 NFA->383306
