->>>>IterationNumber<<<<--- : 6
DFA->9
NFA->5
Creation time    DFA->4715835 NFA->1773353
Browsing->(546/1000)   DFA->86144 NFA->449944
Browsing->(547/1000)   DFA->47425 NFA->232326
Browsing->(548/1000)   DFA->55829 NFA->322073
Browsing->(549/1000)   DFA->59434 NFA->336480
Browsing->(550/1000)   DFA->55529 NFA->346086
Browsing->(551/1000)   DFA->54030 NFA->342782
Browsing->(552/1000)   DFA->61532 NFA->325076
Browsing->(553/1000)   DFA->84945 NFA->375801
Browsing->(554/1000)   DFA->65136 NFA->394713
Browsing->(555/1000)   DFA->60634 NFA->401318
Browsing->(556/1000)   DFA->78044 NFA->412423
Browsing->(557/1000)   DFA->66336 NFA->432832
Browsing->(558/1000)   DFA->45323 NFA->250336
Browsing->(559/1000)   DFA->40521 NFA->232326
Browsing->(560/1000)   DFA->75642 NFA->509376
Browsing->(561/1000)   DFA->102655 NFA->672662
Browsing->(562/1000)   DFA->126670 NFA->647751
Browsing->(563/1000)   DFA->94852 NFA->592217
Browsing->(564/1000)   DFA->92150 NFA->589815
Browsing->(565/1000)   DFA->64835 NFA->346687
Browsing->(566/1000)   DFA->91549 NFA->581714
Browsing->(567/1000)   DFA->101453 NFA->733295
Browsing->(568/1000)   DFA->80741 NFA->476355
Browsing->(569/1000)   DFA->70840 NFA->389311
Browsing->(570/1000)   DFA->67535 NFA->441236
Browsing->(571/1000)   DFA->72339 NFA->489266
Browsing->(572/1000)   DFA->107157 NFA->533685
Browsing->(573/1000)   DFA->48627 NFA->294158
Browsing->(574/1000)   DFA->58232 NFA->317870
Browsing->(575/1000)   DFA->61531 NFA->361994
Browsing->(576/1000)   DFA->49525 NFA->320272
Browsing->(577/1000)   DFA->47126 NFA->256039
Browsing->(578/1000)   DFA->60930 NFA->349088
Browsing->(579/1000)   DFA->47725 NFA->259039
Browsing->(580/1000)   DFA->61534 NFA->379403
Browsing->(581/1000)   DFA->56130 NFA->343685
Browsing->(582/1000)   DFA->57329 NFA->339482
Browsing->(583/1000)   DFA->60031 NFA->349088
Browsing->(584/1000)   DFA->51026 NFA->322973
Browsing->(585/1000)   DFA->65435 NFA->418427
Browsing->(586/1000)   DFA->57030 NFA->299863
Browsing->(587/1000)   DFA->65136 NFA->388408
Browsing->(588/1000)   DFA->60633 NFA->464051
Browsing->(589/1000)   DFA->43524 NFA->273146
Browsing->(590/1000)   DFA->66938 NFA->446641
Browsing->(591/1000)   DFA->64535 NFA->415122
Browsing->(592/1000)   DFA->66336 NFA->426229
Browsing->(593/1000)   DFA->66336 NFA->377304
Browsing->(594/1000)   DFA->36920 NFA->180998
Browsing->(595/1000)   DFA->49226 NFA->292959
Browsing->(596/1000)   DFA->53129 NFA->316672
Browsing->(597/1000)   DFA->60031 NFA->383906
Browsing->(598/1000)   DFA->55828 NFA->329579
Browsing->(599/1000)   DFA->59432 NFA->355392
Browsing->(600/1000)   DFA->59431 NFA->393814
Browsing->(601/1000)   DFA->57930 NFA->372501
Browsing->(602/1000)   DFA->58232 NFA->273147
Browsing->(603/1000)   DFA->62734 NFA->368297
Browsing->(604/1000)   DFA->56430 NFA->361695
Browsing->(605/1000)   DFA->61533 NFA->376705
Browsing->(606/1000)   DFA->60933 NFA->356889
Browsing->(607/1000)   DFA->68136 NFA->370098
Browsing->(608/1000)   DFA->52829 NFA->340384
Browsing->(609/1000)   DFA->51929 NFA->299858
Browsing->(610/1000)   DFA->64535 NFA->413019
Browsing->(611/1000)   DFA->66637 NFA->400714
Browsing->(612/1000)   DFA->55231 NFA->332881
Browsing->(613/1000)   DFA->52527 NFA->310366
Browsing->(614/1000)   DFA->63333 NFA->401316
Browsing->(615/1000)   DFA->76241 NFA->379702
Browsing->(616/1000)   DFA->64835 NFA->394712
Browsing->(617/1000)   DFA->57630 NFA->333779
Browsing->(618/1000)   DFA->63033 NFA->319671
Browsing->(619/1000)   DFA->63634 NFA->394112
Browsing->(620/1000)   DFA->63634 NFA->407019
Browsing->(621/1000)   DFA->64535 NFA->406720
Browsing->(622/1000)   DFA->63635 NFA->409721
Browsing->(623/1000)   DFA->64235 NFA->405816
Browsing->(624/1000)   DFA->65736 NFA->383306
Browsing->(625/1000)   DFA->58533 NFA->351488
Browsing->(626/1000)   DFA->61534 NFA->364694
Browsing->(627/1000)   DFA->64234 NFA->380306
Browsing->(628/1000)   DFA->71741 NFA->392912
Browsing->(629/1000)   DFA->62434 NFA->340683
Browsing->(630/1000)   DFA->54328 NFA->371899
Browsing->(631/1000)   DFA->55529 NFA->338582
Browsing->(632/1000)   DFA->47124 NFA->203209
Browsing->(633/1000)   DFA->61232 NFA->361396
Browsing->(634/1000)   DFA->51929 NFA->248533
Browsing->(635/1000)   DFA->64834 NFA->414224
Browsing->(636/1000)   DFA->54930 NFA->311267
Browsing->(637/1000)   DFA->48024 NFA->256938
Browsing->(638/1000)   DFA->65135 NFA->382707
Browsing->(639/1000)   DFA->59733 NFA->392312
Browsing->(640/1000)   DFA->62432 NFA->383303
Browsing->(641/1000)   DFA->48626 NFA->282451
Browsing->(642/1000)   DFA->67537 NFA->413322
Browsing->(643/1000)   DFA->70539 NFA->343682
Browsing->(644/1000)   DFA->63336 NFA->286954
Browsing->(645/1000)   DFA->45325 NFA->241630
Browsing->(646/1000)   DFA->57932 NFA->291455
Browsing->(647/1000)   DFA->75942 NFA->409420
Browsing->(648/1000)   DFA->78042 NFA->435831
Browsing->(649/1000)   DFA->68738 NFA->390810
Browsing->(650/1000)   DFA->64834 NFA->319369
Browsing->(651/1000)   DFA->72937 NFA->444239
Browsing->(652/1000)   DFA->63935 NFA->406718
Browsing->(653/1000)   DFA->74140 NFA->377304
Browsing->(654/1000)   DFA->58231 NFA->368596
Browsing->(655/1000)   DFA->58232 NFA->345185
Browsing->(656/1000)   DFA->66937 NFA->429528
Browsing->(657/1000)   DFA->56130 NFA->361992
Browsing->(658/1000)   DFA->63033 NFA->403414
Browsing->(659/1000)   DFA->67236 NFA->386910
Browsing->(660/1000)   DFA->62433 NFA->385106
Browsing->(661/1000)   DFA->66337 NFA->417523
Browsing->(662/1000)   DFA->62131 NFA->364996
Browsing->(663/1000)   DFA->57932 NFA->374000
Browsing->(664/1000)   DFA->63333 NFA->305864
Browsing->(665/1000)   DFA->64536 NFA->321772
Browsing->(666/1000)   DFA->64533 NFA->362296
Browsing->(667/1000)   DFA->58832 NFA->367098
Browsing->(668/1000)   DFA->59430 NFA->379106
Browsing->(669/1000)   DFA->65737 NFA->2597296
Browsing->(670/1000)   DFA->63635 NFA->302262
Browsing->(671/1000)   DFA->54029 NFA->357795
Browsing->(672/1000)   DFA->51628 NFA->309766
Browsing->(673/1000)   DFA->64236 NFA->394414
Browsing->(674/1000)   DFA->40521 NFA->212515
Browsing->(675/1000)   DFA->50725 NFA->280051
Browsing->(676/1000)   DFA->55232 NFA->351789
Browsing->(677/1000)   DFA->56131 NFA->291753
Browsing->(678/1000)   DFA->59432 NFA->367999
Browsing->(679/1000)   DFA->49527 NFA->305564
Browsing->(680/1000)   DFA->67233 NFA->426232
Browsing->(681/1000)   DFA->49226 NFA->359595
Browsing->(682/1000)   DFA->52829 NFA->329278
Browsing->(683/1000)   DFA->56129 NFA->357795
Browsing->(684/1000)   DFA->53729 NFA->285455
Browsing->(685/1000)   DFA->64835 NFA->526183
Browsing->(686/1000)   DFA->50128 NFA->315169
Browsing->(687/1000)   DFA->62734 NFA->387506
Browsing->(688/1000)   DFA->55528 NFA->374604
Browsing->(689/1000)   DFA->74741 NFA->336783
Browsing->(690/1000)   DFA->53730 NFA->322975
Browsing->(691/1000)   DFA->63333 NFA->403116
Browsing->(692/1000)   DFA->60030 NFA->376704
Browsing->(693/1000)   DFA->54329 NFA->323574
Browsing->(694/1000)   DFA->42022 NFA->210713
Browsing->(695/1000)   DFA->67236 NFA->421128
Browsing->(696/1000)   DFA->78945 NFA->364394
Browsing->(697/1000)   DFA->51026 NFA->320872
Browsing->(698/1000)   DFA->56128 NFA->381506
Browsing->(699/1000)   DFA->59432 NFA->420528
Browsing->(700/1000)   DFA->52829 NFA->306165
Browsing->(701/1000)   DFA->58531 NFA->336179
Browsing->(702/1000)   DFA->55829 NFA->300460
Browsing->(703/1000)   DFA->72939 NFA->414520
Browsing->(704/1000)   DFA->64537 NFA->355391
Browsing->(705/1000)   DFA->64235 NFA->378806
Browsing->(706/1000)   DFA->62733 NFA->382402
Browsing->(707/1000)   DFA->61833 NFA->385407
Browsing->(708/1000)   DFA->65136 NFA->412423
Browsing->(709/1000)   DFA->61834 NFA->401916
Browsing->(710/1000)   DFA->51627 NFA->311869
Browsing->(711/1000)   DFA->54929 NFA->380305
Browsing->(712/1000)   DFA->64535 NFA->407318
Browsing->(713/1000)   DFA->59433 NFA->378204
Browsing->(714/1000)   DFA->60932 NFA->409421
Browsing->(715/1000)   DFA->55829 NFA->361395
Browsing->(716/1000)   DFA->66035 NFA->347588
Browsing->(717/1000)   DFA->58832 NFA->433734
Browsing->(718/1000)   DFA->70539 NFA->421426
Browsing->(719/1000)   DFA->45023 NFA->170794
Browsing->(720/1000)   DFA->62735 NFA->396515
Browsing->(721/1000)   DFA->55530 NFA->323572
Browsing->(722/1000)   DFA->63935 NFA->487759
Browsing->(723/1000)   DFA->60632 NFA->345187
Browsing->(724/1000)   DFA->56131 NFA->310666
Browsing->(725/1000)   DFA->61835 NFA->393511
Browsing->(726/1000)   DFA->70238 NFA->405815
Browsing->(727/1000)   DFA->63635 NFA->314568
Browsing->(728/1000)   DFA->57331 NFA->374003
Browsing->(729/1000)   DFA->57031 NFA->335882
Browsing->(730/1000)   DFA->57630 NFA->370400
Browsing->(731/1000)   DFA->51928 NFA->309766
Browsing->(732/1000)   DFA->60933 NFA->394711
Browsing->(733/1000)   DFA->63634 NFA->413622
Browsing->(734/1000)   DFA->64534 NFA->405817
Browsing->(735/1000)   DFA->51328 NFA->311269
Browsing->(736/1000)   DFA->76841 NFA->369194
Browsing->(737/1000)   DFA->50727 NFA->290856
Browsing->(738/1000)   DFA->57631 NFA->384205
Browsing->(739/1000)   DFA->54632 NFA->305263
Browsing->(740/1000)   DFA->47724 NFA->399214
Browsing->(741/1000)   DFA->68437 NFA->387209
Browsing->(742/1000)   DFA->55529 NFA->322372
Browsing->(743/1000)   DFA->55229 NFA->362894
Browsing->(744/1000)   DFA->59431 NFA->364995
Browsing->(745/1000)   DFA->50426 NFA->298960
Browsing->(746/1000)   DFA->63334 NFA->383004
Browsing->(747/1000)   DFA->50128 NFA->313667
Browsing->(748/1000)   DFA->52827 NFA->323574
Browsing->(749/1000)   DFA->62435 NFA->399514
Browsing->(750/1000)   DFA->60932 NFA->348489
Browsing->(751/1000)   DFA->56131 NFA->350585
Browsing->(752/1000)   DFA->63935 NFA->420831
Browsing->(753/1000)   DFA->62433 NFA->363793
Browsing->(754/1000)   DFA->54328 NFA->329276
Browsing->(755/1000)   DFA->62432 NFA->394413
Browsing->(756/1000)   DFA->51328 NFA->461948
Browsing->(757/1000)   DFA->53728 NFA->272549
Browsing->(758/1000)   DFA->64534 NFA->356591
Browsing->(759/1000)   DFA->51628 NFA->315771
Browsing->(760/1000)   DFA->56429 NFA->458947
Browsing->(761/1000)   DFA->60331 NFA->340984
Browsing->(762/1000)   DFA->69638 NFA->467352
Browsing->(763/1000)   DFA->44724 NFA->402218
Browsing->(764/1000)   DFA->68436 NFA->374301
Browsing->(765/1000)   DFA->60931 NFA->366499
Browsing->(766/1000)   DFA->41422 NFA->247033
Browsing->(767/1000)   DFA->49225 NFA->289055
Browsing->(768/1000)   DFA->66637 NFA->358392
Browsing->(769/1000)   DFA->66936 NFA->415122
Browsing->(770/1000)   DFA->58529 NFA->369798
Browsing->(771/1000)   DFA->69638 NFA->364698
Browsing->(772/1000)   DFA->64835 NFA->426828
Browsing->(773/1000)   DFA->54931 NFA->395612
Browsing->(774/1000)   DFA->66637 NFA->399815
Browsing->(775/1000)   DFA->64835 NFA->370700
Browsing->(776/1000)   DFA->58531 NFA->350586
Browsing->(777/1000)   DFA->59134 NFA->372199
Browsing->(778/1000)   DFA->70239 NFA->490763
Browsing->(779/1000)   DFA->45024 NFA->242832
Browsing->(780/1000)   DFA->50428 NFA->302563
Browsing->(781/1000)   DFA->60033 NFA->316972
Browsing->(782/1000)   DFA->58232 NFA->397112
Browsing->(783/1000)   DFA->75940 NFA->406119
Browsing->(784/1000)   DFA->67236 NFA->420826
Browsing->(785/1000)   DFA->58832 NFA->349687
Browsing->(786/1000)   DFA->57031 NFA->274347
Browsing->(787/1000)   DFA->45624 NFA->243130
Browsing->(788/1000)   DFA->72341 NFA->416626
Browsing->(789/1000)   DFA->61532 NFA->347587
Browsing->(790/1000)   DFA->58832 NFA->349086
Browsing->(791/1000)   DFA->57631 NFA->373100
Browsing->(792/1000)   DFA->66635 NFA->415422
Browsing->(793/1000)   DFA->59133 NFA->407320
Browsing->(794/1000)   DFA->85846 NFA->471553
Browsing->(795/1000)   DFA->62731 NFA->437632
Browsing->(796/1000)   DFA->60034 NFA->463148
Browsing->(797/1000)   DFA->61234 NFA->344884
Browsing->(798/1000)   DFA->63635 NFA->391411
Browsing->(799/1000)   DFA->68434 NFA->413323
Browsing->(800/1000)   DFA->70536 NFA->405520
Browsing->(801/1000)   DFA->79542 NFA->544493
Browsing->(802/1000)   DFA->102055 NFA->609328
Browsing->(803/1000)   DFA->88249 NFA->403716
Browsing->(804/1000)   DFA->57030 NFA->342484
Browsing->(805/1000)   DFA->54328 NFA->328376
Browsing->(806/1000)   DFA->56429 NFA->328075
Browsing->(807/1000)   DFA->57631 NFA->351790
Browsing->(808/1000)   DFA->64535 NFA->392311
Browsing->(809/1000)   DFA->70537 NFA->446642
Browsing->(810/1000)   DFA->65736 NFA->365594
Browsing->(811/1000)   DFA->67536 NFA->316371
Browsing->(812/1000)   DFA->44724 NFA->278248
Browsing->(813/1000)   DFA->69336 NFA->364996
Browsing->(814/1000)   DFA->54028 NFA->329581
Browsing->(815/1000)   DFA->57030 NFA->348185
Browsing->(816/1000)   DFA->66636 NFA->388109
Browsing->(817/1000)   DFA->48326 NFA->280050
Browsing->(818/1000)   DFA->62133 NFA->399216
Browsing->(819/1000)   DFA->51627 NFA->319672
Browsing->(820/1000)   DFA->59130 NFA->371302
Browsing->(821/1000)   DFA->58531 NFA->401917
Browsing->(822/1000)   DFA->62432 NFA->380605
Browsing->(823/1000)   DFA->60931 NFA->414524
Browsing->(824/1000)   DFA->54027 NFA->306767
Browsing->(825/1000)   DFA->59432 NFA->373699
Browsing->(826/1000)   DFA->67235 NFA->295059
Browsing->(827/1000)   DFA->69038 NFA->427131
Browsing->(828/1000)   DFA->56731 NFA->379402
Browsing->(829/1000)   DFA->79241 NFA->400115
Browsing->(830/1000)   DFA->66935 NFA->420225
Browsing->(831/1000)   DFA->69339 NFA->442138
Browsing->(832/1000)   DFA->52827 NFA->465250
Browsing->(833/1000)   DFA->87646 NFA->557700
Browsing->(834/1000)   DFA->98752 NFA->477255
Browsing->(835/1000)   DFA->74741 NFA->413623
Browsing->(836/1000)   DFA->48625 NFA->274047
Browsing->(837/1000)   DFA->60332 NFA->379103
Browsing->(838/1000)   DFA->42323 NFA->263542
Browsing->(839/1000)   DFA->65134 NFA->422929
Browsing->(840/1000)   DFA->64534 NFA->401615
Browsing->(841/1000)   DFA->44725 NFA->256935
Browsing->(842/1000)   DFA->51028 NFA->270746
Browsing->(843/1000)   DFA->62733 NFA->418126
Browsing->(844/1000)   DFA->60032 NFA->373702
Browsing->(845/1000)   DFA->58831 NFA->358690
Browsing->(846/1000)   DFA->60330 NFA->371299
Browsing->(847/1000)   DFA->39022 NFA->224220
Browsing->(848/1000)   DFA->59131 NFA->381206
Browsing->(849/1000)   DFA->61834 NFA->380606
Browsing->(850/1000)   DFA->43224 NFA->299562
Browsing->(851/1000)   DFA->63333 NFA->343384
Browsing->(852/1000)   DFA->52828 NFA->351789
Browsing->(853/1000)   DFA->54330 NFA->305564
Browsing->(854/1000)   DFA->63935 NFA->386608
Browsing->(855/1000)   DFA->58531 NFA->383008
Browsing->(856/1000)   DFA->61833 NFA->376101
Browsing->(857/1000)   DFA->55230 NFA->324473
Browsing->(858/1000)   DFA->56430 NFA->348786
Browsing->(859/1000)   DFA->55230 NFA->335280
Browsing->(860/1000)   DFA->63634 NFA->392611
Browsing->(861/1000)   DFA->61533 NFA->397415
Browsing->(862/1000)   DFA->59131 NFA->415723
Browsing->(863/1000)   DFA->63634 NFA->387510
Browsing->(864/1000)   DFA->56130 NFA->346085
Browsing->(865/1000)   DFA->60331 NFA->358694
Browsing->(866/1000)   DFA->57332 NFA->339183
Browsing->(867/1000)   DFA->57331 NFA->339184
Browsing->(868/1000)   DFA->67838 NFA->434935
Browsing->(869/1000)   DFA->49527 NFA->482060
Browsing->(870/1000)   DFA->59430 NFA->336783
Browsing->(871/1000)   DFA->58230 NFA->374002
Browsing->(872/1000)   DFA->47126 NFA->328375
Browsing->(873/1000)   DFA->64234 NFA->360793
Browsing->(874/1000)   DFA->62734 NFA->388410
Browsing->(875/1000)   DFA->55830 NFA->372500
Browsing->(876/1000)   DFA->63335 NFA->385706
Browsing->(877/1000)   DFA->55531 NFA->347587
Browsing->(878/1000)   DFA->58831 NFA->364996
Browsing->(879/1000)   DFA->62433 NFA->399816
Browsing->(880/1000)   DFA->64834 NFA->400116
Browsing->(881/1000)   DFA->50728 NFA->274950
Browsing->(882/1000)   DFA->60634 NFA->382108
Browsing->(883/1000)   DFA->56730 NFA->376403
Browsing->(884/1000)   DFA->59433 NFA->352392
Browsing->(885/1000)   DFA->56430 NFA->364396
Browsing->(886/1000)   DFA->60334 NFA->418726
Browsing->(887/1000)   DFA->50728 NFA->330479
Browsing->(888/1000)   DFA->62734 NFA->433733
Browsing->(889/1000)   DFA->63635 NFA->339783
Browsing->(890/1000)   DFA->60631 NFA->331977
Browsing->(891/1000)   DFA->57331 NFA->364397
Browsing->(892/1000)   DFA->49827 NFA->286355
Browsing->(893/1000)   DFA->53129 NFA->367699
Browsing->(894/1000)   DFA->51329 NFA->322674
Browsing->(895/1000)   DFA->53731 NFA->386007
Browsing->(896/1000)   DFA->64233 NFA->386910
Browsing->(897/1000)   DFA->65737 NFA->423526
Browsing->(898/1000)   DFA->61833 NFA->384806
Browsing->(899/1000)   DFA->45024 NFA->277648
Browsing->(900/1000)   DFA->66936 NFA->436436
Browsing->(901/1000)   DFA->55531 NFA->416625
Browsing->(902/1000)   DFA->55530 NFA->359595
Browsing->(903/1000)   DFA->60629 NFA->469455
Browsing->(904/1000)   DFA->56730 NFA->369499
Browsing->(905/1000)   DFA->61232 NFA->332579
Browsing->(906/1000)   DFA->60033 NFA->394114
Browsing->(907/1000)   DFA->53430 NFA->319372
Browsing->(908/1000)   DFA->63934 NFA->377002
Browsing->(909/1000)   DFA->57930 NFA->402819
Browsing->(910/1000)   DFA->59432 NFA->357494
Browsing->(911/1000)   DFA->52529 NFA->334680
Browsing->(912/1000)   DFA->42921 NFA->282151
Browsing->(913/1000)   DFA->52529 NFA->259039
Browsing->(914/1000)   DFA->65736 NFA->430132
Browsing->(915/1000)   DFA->52829 NFA->327175
Browsing->(916/1000)   DFA->68137 NFA->438538
Browsing->(917/1000)   DFA->61234 NFA->382705
Browsing->(918/1000)   DFA->60633 NFA->380004
Browsing->(919/1000)   DFA->62433 NFA->369498
Browsing->(920/1000)   DFA->59132 NFA->353290
Browsing->(921/1000)   DFA->57630 NFA->336481
Browsing->(922/1000)   DFA->55530 NFA->284553
Browsing->(923/1000)   DFA->66035 NFA->423227
Browsing->(924/1000)   DFA->59432 NFA->404920
Browsing->(925/1000)   DFA->57332 NFA->356294
Browsing->(926/1000)   DFA->48925 NFA->300762
Browsing->(927/1000)   DFA->46224 NFA->283052
Browsing->(928/1000)   DFA->52227 NFA->323876
Browsing->(929/1000)   DFA->61234 NFA->403417
Browsing->(930/1000)   DFA->58529 NFA->387507
Browsing->(931/1000)   DFA->54629 NFA->320872
Browsing->(932/1000)   DFA->58530 NFA->341585
Browsing->(933/1000)   DFA->50127 NFA->286355
Browsing->(934/1000)   DFA->60335 NFA->399213
Browsing->(935/1000)   DFA->57330 NFA->370999
Browsing->(936/1000)   DFA->58532 NFA->367398
Browsing->(937/1000)   DFA->45026 NFA->252133
Browsing->(938/1000)   DFA->51929 NFA->325074
Browsing->(939/1000)   DFA->57032 NFA->484762
Browsing->(940/1000)   DFA->73838 NFA->392912
Browsing->(941/1000)   DFA->42923 NFA->229325
Browsing->(942/1000)   DFA->63034 NFA->402818
Browsing->(943/1000)   DFA->62431 NFA->378203
Browsing->(944/1000)   DFA->64232 NFA->484160
Browsing->(945/1000)   DFA->54031 NFA->311569
Browsing->(946/1000)   DFA->49827 NFA->271947
Browsing->(947/1000)   DFA->53130 NFA->365296
Browsing->(948/1000)   DFA->63933 NFA->398914
Browsing->(949/1000)   DFA->49227 NFA->291159
Browsing->(950/1000)   DFA->35121 NFA->168691
Browsing->(951/1000)   DFA->60034 NFA->372501
Browsing->(952/1000)   DFA->59132 NFA->398913
Browsing->(953/1000)   DFA->56728 NFA->392609
Browsing->(954/1000)   DFA->50128 NFA->305862
Browsing->(955/1000)   DFA->58830 NFA->371304
Browsing->(956/1000)   DFA->53430 NFA->367399
Browsing->(957/1000)   DFA->61234 NFA->395013
Browsing->(958/1000)   DFA->55530 NFA->343087
Browsing->(959/1000)   DFA->65435 NFA->426230
Browsing->(960/1000)   DFA->63032 NFA->391709
Browsing->(961/1000)   DFA->43524 NFA->261441
Browsing->(962/1000)   DFA->58232 NFA->405218
Browsing->(963/1000)   DFA->61232 NFA->415425
Browsing->(964/1000)   DFA->44725 NFA->260840
Browsing->(965/1000)   DFA->48024 NFA->306764
Browsing->(966/1000)   DFA->63334 NFA->384206
Browsing->(967/1000)   DFA->49824 NFA->293861
Browsing->(968/1000)   DFA->51627 NFA->322075
Browsing->(969/1000)   DFA->61233 NFA->400719
Browsing->(970/1000)   DFA->57932 NFA->381208
Browsing->(971/1000)   DFA->61835 NFA->374603
Browsing->(972/1000)   DFA->56131 NFA->303462
Browsing->(973/1000)   DFA->56432 NFA->349088
Browsing->(974/1000)   DFA->60932 NFA->386607
Browsing->(975/1000)   DFA->59432 NFA->373100
Browsing->(976/1000)   DFA->45325 NFA->233227
Browsing->(977/1000)   DFA->56732 NFA->373700
Browsing->(978/1000)   DFA->42622 NFA->261739
Browsing->(979/1000)   DFA->47726 NFA->270446
Browsing->(980/1000)   DFA->63934 NFA->404917
Browsing->(981/1000)   DFA->62733 NFA->378804
Browsing->(982/1000)   DFA->42321 NFA->251535
Browsing->(983/1000)   DFA->59431 NFA->380605
Browsing->(984/1000)   DFA->56131 NFA->408518
Browsing->(985/1000)   DFA->60633 NFA->298662
Browsing->(986/1000)   DFA->61533 NFA->352690
Browsing->(987/1000)   DFA->67535 NFA->490462
Browsing->(988/1000)   DFA->61232 NFA->386308
Browsing->(989/1000)   DFA->56731 NFA->343386
Browsing->(990/1000)   DFA->51627 NFA->310970
Browsing->(991/1000)   DFA->41423 NFA->231724
Browsing->(992/1000)   DFA->54630 NFA->345183
Browsing->(993/1000)   DFA->63633 NFA->401614
Browsing->(994/1000)   DFA->62133 NFA->407321
Browsing->(995/1000)   DFA->45925 NFA->276748
Browsing->(996/1000)   DFA->46824 NFA->276148
Browsing->(997/1000)   DFA->63334 NFA->399213
Browsing->(998/1000)   DFA->63635 NFA->383005
Browsing->(999/1000)   DFA->52228 NFA->339484
->>>>IterationNumber<<<<--- : 84
DFA->401
NFA->30
Creation time    DFA->10584892 NFA->1478294
Browsing->(0/1000)   DFA->174995 NFA->459549
Browsing->(1/1000)   DFA->111060 NFA->412123
Browsing->(2/1000)   DFA->70236 NFA->283652
Browsing->(3/1000)   DFA->82844 NFA->366198
Browsing->(4/1000)   DFA->82245 NFA->348186
Browsing->(5/1000)   DFA->91250 NFA->344287
Browsing->(6/1000)   DFA->83144 NFA->360194
Browsing->(7/1000)   DFA->77742 NFA->362593
Browsing->(8/1000)   DFA->80142 NFA->405220
Browsing->(9/1000)   DFA->88248 NFA->370398
Browsing->(10/1000)   DFA->93953 NFA->398311
Browsing->(11/1000)   DFA->71137 NFA->381801
Browsing->(12/1000)   DFA->73840 NFA->404918
Browsing->(13/1000)   DFA->82244 NFA->316673
Browsing->(14/1000)   DFA->87948 NFA->385709
Browsing->(15/1000)   DFA->105957 NFA->407020
Browsing->(16/1000)   DFA->74738 NFA->262642
Browsing->(17/1000)   DFA->76842 NFA->384206
Browsing->(18/1000)   DFA->80443 NFA->361997
Browsing->(19/1000)   DFA->71738 NFA->358992
Browsing->(20/1000)   DFA->88247 NFA->316671
Browsing->(21/1000)   DFA->71438 NFA->343683
Browsing->(22/1000)   DFA->78042 NFA->384207
Browsing->(23/1000)   DFA->79844 NFA->297459
Browsing->(24/1000)   DFA->88849 NFA->422327
Browsing->(25/1000)   DFA->174692 NFA->441535
Browsing->(26/1000)   DFA->68436 NFA->298962
Browsing->(27/1000)   DFA->88549 NFA->330478
Browsing->(28/1000)   DFA->68736 NFA->365897
Browsing->(29/1000)   DFA->175294 NFA->422027
Browsing->(30/1000)   DFA->89448 NFA->425028
Browsing->(31/1000)   DFA->134474 NFA->446343
Browsing->(32/1000)   DFA->84644 NFA->337080
Browsing->(33/1000)   DFA->82545 NFA->357191
Browsing->(34/1000)   DFA->83445 NFA->437636
Browsing->(35/1000)   DFA->95151 NFA->411522
Browsing->(36/1000)   DFA->89146 NFA->437935
Browsing->(37/1000)   DFA->62735 NFA->361695
Browsing->(38/1000)   DFA->88848 NFA->406117
Browsing->(39/1000)   DFA->90349 NFA->408520
Browsing->(40/1000)   DFA->77440 NFA->356293
Browsing->(41/1000)   DFA->68438 NFA->329278
Browsing->(42/1000)   DFA->85543 NFA->344885
Browsing->(43/1000)   DFA->80742 NFA->381506
Browsing->(44/1000)   DFA->62733 NFA->310067
Browsing->(45/1000)   DFA->90948 NFA->391110
Browsing->(46/1000)   DFA->84347 NFA->408220
Browsing->(47/1000)   DFA->88549 NFA->361696
Browsing->(48/1000)   DFA->96952 NFA->410922
Browsing->(49/1000)   DFA->76841 NFA->421725
Browsing->(50/1000)   DFA->65435 NFA->253937
Browsing->(51/1000)   DFA->76542 NFA->380604
Browsing->(52/1000)   DFA->83145 NFA->387508
Browsing->(53/1000)   DFA->88246 NFA->387210
Browsing->(54/1000)   DFA->66035 NFA->342784
Browsing->(55/1000)   DFA->71439 NFA->399215
Browsing->(56/1000)   DFA->70538 NFA->363194
Browsing->(57/1000)   DFA->81945 NFA->396813
Browsing->(58/1000)   DFA->109260 NFA->398617
Browsing->(59/1000)   DFA->76241 NFA->311870
Browsing->(60/1000)   DFA->71138 NFA->361692
Browsing->(61/1000)   DFA->67536 NFA->424129
Browsing->(62/1000)   DFA->71439 NFA->333780
Browsing->(63/1000)   DFA->79242 NFA->343082
Browsing->(64/1000)   DFA->66336 NFA->321473
Browsing->(65/1000)   DFA->73239 NFA->383005
Browsing->(66/1000)   DFA->93050 NFA->371601
Browsing->(67/1000)   DFA->86147 NFA->352388
Browsing->(68/1000)   DFA->83144 NFA->354491
Browsing->(69/1000)   DFA->66336 NFA->383906
Browsing->(70/1000)   DFA->86146 NFA->307065
Browsing->(71/1000)   DFA->74439 NFA->357190
Browsing->(72/1000)   DFA->66636 NFA->353592
Browsing->(73/1000)   DFA->78341 NFA->337083
Browsing->(74/1000)   DFA->78042 NFA->362895
Browsing->(75/1000)   DFA->97852 NFA->403117
Browsing->(76/1000)   DFA->82544 NFA->449641
Browsing->(77/1000)   DFA->81345 NFA->348488
Browsing->(78/1000)   DFA->62133 NFA->337080
Browsing->(79/1000)   DFA->94851 NFA->305564
