DFA->2324
NFA->1170
Creation time    DFA->139231665 NFA->42211097
Browsing->(81/1000)   DFA->1477694 NFA->3583927
Browsing->(82/1000)   DFA->1393649 NFA->5107848
Browsing->(83/1000)   DFA->578412 NFA->1388547
Browsing->(84/1000)   DFA->1007043 NFA->3118077
Browsing->(85/1000)   DFA->801130 NFA->1305101
Browsing->(86/1000)   DFA->2022788 NFA->3374415
Browsing->(87/1000)   DFA->1674299 NFA->6557026
Browsing->(88/1000)   DFA->1663494 NFA->4952362
Browsing->(89/1000)   DFA->1269683 NFA->4708332
Browsing->(90/1000)   DFA->1346223 NFA->5407707
Browsing->(91/1000)   DFA->1139714 NFA->4485312
Browsing->(92/1000)   DFA->1409857 NFA->3901197
Browsing->(93/1000)   DFA->1236065 NFA->4651002
Browsing->(94/1000)   DFA->851258 NFA->3407732
Browsing->(95/1000)   DFA->1008841 NFA->3447355
Browsing->(96/1000)   DFA->1149317 NFA->4140127
Browsing->(97/1000)   DFA->1076379 NFA->3227336
Browsing->(98/1000)   DFA->988430 NFA->2793602
Browsing->(99/1000)   DFA->1105495 NFA->3413436
Browsing->(100/1000)   DFA->1195246 NFA->3700989
Browsing->(101/1000)   DFA->1223460 NFA->4113411
Browsing->(102/1000)   DFA->2028193 NFA->5712072
Browsing->(103/1000)   DFA->962618 NFA->4057280
Browsing->(104/1000)   DFA->1287992 NFA->5094338
Browsing->(105/1000)   DFA->1195542 NFA->4048577
Browsing->(106/1000)   DFA->997134 NFA->3175407
Browsing->(107/1000)   DFA->1277189 NFA->5265131
Browsing->(108/1000)   DFA->1237565 NFA->4844007
Browsing->(109/1000)   DFA->1234563 NFA->4853909
Browsing->(110/1000)   DFA->1079381 NFA->3450954
Browsing->(111/1000)   DFA->987532 NFA->3209027
Browsing->(112/1000)   DFA->1211152 NFA->5068826
Browsing->(113/1000)   DFA->1376841 NFA->4376052
Browsing->(114/1000)   DFA->1040059 NFA->3567420
Browsing->(115/1000)   DFA->1423965 NFA->6557625
Browsing->(116/1000)   DFA->826946 NFA->3985245
Browsing->(117/1000)   DFA->766012 NFA->4018261
Browsing->(118/1000)   DFA->908888 NFA->3130082
Browsing->(119/1000)   DFA->1327613 NFA->5877760
Browsing->(120/1000)   DFA->1716023 NFA->7080809
Browsing->(121/1000)   DFA->1091089 NFA->4376353
Browsing->(122/1000)   DFA->1118402 NFA->7250400
Browsing->(123/1000)   DFA->1292195 NFA->2907664
Browsing->(124/1000)   DFA->1118702 NFA->3959730
Browsing->(125/1000)   DFA->1042162 NFA->3725904
Browsing->(126/1000)   DFA->992035 NFA->5185888
Browsing->(127/1000)   DFA->1363333 NFA->6031142
Browsing->(128/1000)   DFA->987832 NFA->2983907
Browsing->(129/1000)   DFA->1151119 NFA->5403507
Browsing->(130/1000)   DFA->1047862 NFA->5987617
Browsing->(131/1000)   DFA->1084783 NFA->5544880
Browsing->(132/1000)   DFA->1354028 NFA->5491452
Browsing->(133/1000)   DFA->1155321 NFA->4596670
Browsing->(134/1000)   DFA->1367536 NFA->5837538
Browsing->(135/1000)   DFA->805934 NFA->4215466
Browsing->(136/1000)   DFA->1169129 NFA->7078706
Browsing->(137/1000)   DFA->1102494 NFA->4821191
Browsing->(138/1000)   DFA->558001 NFA->7070903
Browsing->(139/1000)   DFA->402515 NFA->2686143
Browsing->(140/1000)   DFA->362295 NFA->3090761
Browsing->(141/1000)   DFA->445741 NFA->4807687
Browsing->(142/1000)   DFA->267745 NFA->1028953
Browsing->(143/1000)   DFA->290857 NFA->3058045
Browsing->(144/1000)   DFA->279451 NFA->1761648
Browsing->(145/1000)   DFA->317871 NFA->3284367
Browsing->(146/1000)   DFA->375502 NFA->3178407
Browsing->(147/1000)   DFA->475456 NFA->4163541
Browsing->(148/1000)   DFA->435234 NFA->4111010
Browsing->(149/1000)   DFA->506972 NFA->4049179
Browsing->(150/1000)   DFA->237729 NFA->1007043
Browsing->(151/1000)   DFA->418724 NFA->4992587
Browsing->(152/1000)   DFA->398914 NFA->3120777
Browsing->(153/1000)   DFA->454746 NFA->4256888
Browsing->(154/1000)   DFA->238329 NFA->1034656
Browsing->(155/1000)   DFA->283654 NFA->2687944
Browsing->(156/1000)   DFA->470354 NFA->4693322
Browsing->(157/1000)   DFA->457747 NFA->4847608
Browsing->(158/1000)   DFA->488664 NFA->4726041
Browsing->(159/1000)   DFA->481460 NFA->4827796
Browsing->(160/1000)   DFA->339484 NFA->2542366
Browsing->(161/1000)   DFA->570907 NFA->5152570
Browsing->(162/1000)   DFA->470354 NFA->3655665
Browsing->(163/1000)   DFA->470052 NFA->4321121
Browsing->(164/1000)   DFA->441237 NFA->2910364
Browsing->(165/1000)   DFA->244032 NFA->954513
Browsing->(166/1000)   DFA->282452 NFA->2612605
Browsing->(167/1000)   DFA->322675 NFA->2857834
Browsing->(168/1000)   DFA->382407 NFA->3276862
Browsing->(169/1000)   DFA->397713 NFA->4167141
Browsing->(170/1000)   DFA->414823 NFA->3902097
Browsing->(171/1000)   DFA->346386 NFA->2904661
Browsing->(172/1000)   DFA->406419 NFA->3219232
Browsing->(173/1000)   DFA->523781 NFA->5182587
Browsing->(174/1000)   DFA->554698 NFA->4292908
Browsing->(175/1000)   DFA->450242 NFA->4189954
Browsing->(176/1000)   DFA->410321 NFA->3236039
Browsing->(177/1000)   DFA->378804 NFA->2898358
Browsing->(178/1000)   DFA->623437 NFA->3821054
Browsing->(179/1000)   DFA->491065 NFA->2745877
Browsing->(180/1000)   DFA->457748 NFA->4496120
Browsing->(181/1000)   DFA->478759 NFA->4514427
Browsing->(182/1000)   DFA->500668 NFA->4142528
Browsing->(183/1000)   DFA->401015 NFA->2932276
Browsing->(184/1000)   DFA->337684 NFA->3080258
Browsing->(185/1000)   DFA->460148 NFA->4874021
Browsing->(186/1000)   DFA->485961 NFA->4402471
Browsing->(187/1000)   DFA->354191 NFA->2631816
Browsing->(188/1000)   DFA->314869 NFA->3135486
Browsing->(189/1000)   DFA->429529 NFA->4584063
Browsing->(190/1000)   DFA->450844 NFA->4287205
Browsing->(191/1000)   DFA->527084 NFA->4877024
Browsing->(192/1000)   DFA->441839 NFA->5759495
Browsing->(193/1000)   DFA->452041 NFA->4477509
Browsing->(194/1000)   DFA->388710 NFA->3836663
Browsing->(195/1000)   DFA->322374 NFA->2297434
Browsing->(196/1000)   DFA->345484 NFA->3928211
Browsing->(197/1000)   DFA->442740 NFA->4153933
Browsing->(198/1000)   DFA->818540 NFA->5778406
Browsing->(199/1000)   DFA->488962 NFA->4506025
Browsing->(200/1000)   DFA->455043 NFA->4827795
Browsing->(201/1000)   DFA->920895 NFA->5796719
Browsing->(202/1000)   DFA->503069 NFA->4968271
Browsing->(203/1000)   DFA->484459 NFA->4373352
Browsing->(204/1000)   DFA->514777 NFA->5316158
Browsing->(205/1000)   DFA->509674 NFA->5079330
Browsing->(206/1000)   DFA->321173 NFA->1102793
Browsing->(207/1000)   DFA->199908 NFA->887877
Browsing->(208/1000)   DFA->253337 NFA->2023089
Browsing->(209/1000)   DFA->304964 NFA->2935880
Browsing->(210/1000)   DFA->311567 NFA->3028026
Browsing->(211/1000)   DFA->490763 NFA->5003089
Browsing->(212/1000)   DFA->483259 NFA->3809347
Browsing->(213/1000)   DFA->352391 NFA->2712858
Browsing->(214/1000)   DFA->444239 NFA->4005954
Browsing->(215/1000)   DFA->503067 NFA->4281202
Browsing->(216/1000)   DFA->348486 NFA->2985105
Browsing->(217/1000)   DFA->325376 NFA->2660330
Browsing->(218/1000)   DFA->380306 NFA->3830058
Browsing->(219/1000)   DFA->424127 NFA->4090597
Browsing->(220/1000)   DFA->320573 NFA->2959591
Browsing->(221/1000)   DFA->441837 NFA->5025902
Browsing->(222/1000)   DFA->427731 NFA->3192217
Browsing->(223/1000)   DFA->455344 NFA->4626088
Browsing->(224/1000)   DFA->496168 NFA->4696927
Browsing->(225/1000)   DFA->364997 NFA->3068251
Browsing->(226/1000)   DFA->303463 NFA->1852297
Browsing->(227/1000)   DFA->412422 NFA->4235879
Browsing->(228/1000)   DFA->468852 NFA->4599974
Browsing->(229/1000)   DFA->371300 NFA->2972497
Browsing->(230/1000)   DFA->454745 NFA->4123018
Browsing->(231/1000)   DFA->534588 NFA->4286605
Browsing->(232/1000)   DFA->523181 NFA->5138764
Browsing->(233/1000)   DFA->444238 NFA->3822556
Browsing->(234/1000)   DFA->333780 NFA->1841190
Browsing->(235/1000)   DFA->396213 NFA->3984641
Browsing->(236/1000)   DFA->454746 NFA->4143427
Browsing->(237/1000)   DFA->464651 NFA->4148831
Browsing->(238/1000)   DFA->423227 NFA->3055943
Browsing->(239/1000)   DFA->452943 NFA->3921007
Browsing->(240/1000)   DFA->371300 NFA->2170467
Browsing->(241/1000)   DFA->326575 NFA->1891018
Browsing->(242/1000)   DFA->383907 NFA->3913806
Browsing->(243/1000)   DFA->497069 NFA->5160073
Browsing->(244/1000)   DFA->533086 NFA->5009094
Browsing->(245/1000)   DFA->568505 NFA->4216968
Browsing->(246/1000)   DFA->528884 NFA->5025301
Browsing->(247/1000)   DFA->615032 NFA->6214541
Browsing->(248/1000)   DFA->548696 NFA->5810225
Browsing->(249/1000)   DFA->449342 NFA->3471068
Browsing->(250/1000)   DFA->446039 NFA->3716296
Browsing->(251/1000)   DFA->517777 NFA->5132759
Browsing->(252/1000)   DFA->623136 NFA->5427819
Browsing->(253/1000)   DFA->296559 NFA->1403555
Browsing->(254/1000)   DFA->429531 NFA->5404707
Browsing->(255/1000)   DFA->565804 NFA->5457834
Browsing->(256/1000)   DFA->481159 NFA->4648000
Browsing->(257/1000)   DFA->446341 NFA->4322624
Browsing->(258/1000)   DFA->559801 NFA->4889330
Browsing->(259/1000)   DFA->546596 NFA->5264232
Browsing->(260/1000)   DFA->533086 NFA->4975775
Browsing->(261/1000)   DFA->661557 NFA->5563491
Browsing->(262/1000)   DFA->536087 NFA->4659405
Browsing->(263/1000)   DFA->549593 NFA->5352177
Browsing->(264/1000)   DFA->513875 NFA->5956402
Browsing->(265/1000)   DFA->530084 NFA->5193091
Browsing->(266/1000)   DFA->586514 NFA->6375730
Browsing->(267/1000)   DFA->386007 NFA->1680904
Browsing->(268/1000)   DFA->483561 NFA->5301150
Browsing->(269/1000)   DFA->557401 NFA->5421515
Browsing->(270/1000)   DFA->522280 NFA->4196856
Browsing->(271/1000)   DFA->532787 NFA->5284942
Browsing->(272/1000)   DFA->279151 NFA->1391548
Browsing->(273/1000)   DFA->390209 NFA->4874920
Browsing->(274/1000)   DFA->447240 NFA->3673674
Browsing->(275/1000)   DFA->330779 NFA->2773791
Browsing->(276/1000)   DFA->432233 NFA->5523269
Browsing->(277/1000)   DFA->478157 NFA->3904199
Browsing->(278/1000)   DFA->410321 NFA->3810847
Browsing->(279/1000)   DFA->270146 NFA->2072615
Browsing->(280/1000)   DFA->301362 NFA->2866242
Browsing->(281/1000)   DFA->548095 NFA->4986580
Browsing->(282/1000)   DFA->392610 NFA->3409835
Browsing->(283/1000)   DFA->232624 NFA->968920
Browsing->(284/1000)   DFA->203808 NFA->1819579
Browsing->(285/1000)   DFA->344283 NFA->4102006
Browsing->(286/1000)   DFA->362595 NFA->3065249
Browsing->(287/1000)   DFA->266243 NFA->2220894
Browsing->(288/1000)   DFA->215816 NFA->1680303
Browsing->(289/1000)   DFA->285152 NFA->3107270
Browsing->(290/1000)   DFA->358391 NFA->3752616
Browsing->(291/1000)   DFA->446340 NFA->4860814
Browsing->(292/1000)   DFA->337983 NFA->2955389
Browsing->(293/1000)   DFA->334081 NFA->3272660
Browsing->(294/1000)   DFA->504571 NFA->4902835
Browsing->(295/1000)   DFA->413623 NFA->4080093
Browsing->(296/1000)   DFA->463149 NFA->4697526
Browsing->(297/1000)   DFA->510876 NFA->4875522
Browsing->(298/1000)   DFA->362895 NFA->2894158
Browsing->(299/1000)   DFA->328377 NFA->2691848
Browsing->(300/1000)   DFA->416625 NFA->3956428
Browsing->(301/1000)   DFA->449041 NFA->3941719
Browsing->(302/1000)   DFA->391710 NFA->3740314
Browsing->(303/1000)   DFA->388410 NFA->3783837
Browsing->(304/1000)   DFA->382106 NFA->3985243
Browsing->(305/1000)   DFA->397713 NFA->3614242
Browsing->(306/1000)   DFA->363196 NFA->3984342
Browsing->(307/1000)   DFA->422925 NFA->3851671
Browsing->(308/1000)   DFA->425328 NFA->4277601
Browsing->(309/1000)   DFA->357192 NFA->2620110
Browsing->(310/1000)   DFA->232325 NFA->1167929
Browsing->(311/1000)   DFA->264743 NFA->2466426
Browsing->(312/1000)   DFA->341881 NFA->3223132
Browsing->(313/1000)   DFA->374601 NFA->2452920
Browsing->(314/1000)   DFA->401618 NFA->4698427
Browsing->(315/1000)   DFA->506071 NFA->4496118
Browsing->(316/1000)   DFA->422028 NFA->3837564
Browsing->(317/1000)   DFA->463450 NFA->4850608
Browsing->(318/1000)   DFA->396214 NFA->3207827
Browsing->(319/1000)   DFA->353891 NFA->3574321
Browsing->(320/1000)   DFA->420229 NFA->3712698
Browsing->(321/1000)   DFA->342784 NFA->2080119
Browsing->(322/1000)   DFA->303762 NFA->2221495
Browsing->(323/1000)   DFA->283653 NFA->1218656
Browsing->(324/1000)   DFA->401616 NFA->3925210
Browsing->(325/1000)   DFA->465251 NFA->3907501
Browsing->(326/1000)   DFA->400416 NFA->3793740
Browsing->(327/1000)   DFA->433133 NFA->4950861
Browsing->(328/1000)   DFA->476054 NFA->4985383
Browsing->(329/1000)   DFA->433132 NFA->4032970
Browsing->(330/1000)   DFA->424128 NFA->4491616
Browsing->(331/1000)   DFA->433732 NFA->4396466
Browsing->(332/1000)   DFA->432834 NFA->3850174
Browsing->(333/1000)   DFA->482961 NFA->4137424
Browsing->(334/1000)   DFA->302562 NFA->1322212
Browsing->(335/1000)   DFA->236528 NFA->1089887
Browsing->(336/1000)   DFA->445740 NFA->4301912
Browsing->(337/1000)   DFA->437034 NFA->3859474
Browsing->(338/1000)   DFA->457146 NFA->4729043
Browsing->(339/1000)   DFA->396213 NFA->3717199
Browsing->(340/1000)   DFA->475755 NFA->4655503
Browsing->(341/1000)   DFA->375202 NFA->2947285
Browsing->(342/1000)   DFA->497969 NFA->5229710
Browsing->(343/1000)   DFA->456844 NFA->3776630
Browsing->(344/1000)   DFA->377303 NFA->3856773
Browsing->(345/1000)   DFA->501870 NFA->4277901
Browsing->(346/1000)   DFA->458946 NFA->4573859
Browsing->(347/1000)   DFA->434035 NFA->4267096
Browsing->(348/1000)   DFA->454144 NFA->4285403
Browsing->(349/1000)   DFA->265042 NFA->1723828
Browsing->(350/1000)   DFA->416323 NFA->4890229
Browsing->(351/1000)   DFA->434934 NFA->4004753
Browsing->(352/1000)   DFA->398917 NFA->3111773
Browsing->(353/1000)   DFA->362296 NFA->3057744
Browsing->(354/1000)   DFA->485062 NFA->4717635
Browsing->(355/1000)   DFA->476656 NFA->4073191
Browsing->(356/1000)   DFA->470652 NFA->5248321
Browsing->(357/1000)   DFA->635441 NFA->5341073
Browsing->(358/1000)   DFA->541192 NFA->6028440
Browsing->(359/1000)   DFA->521380 NFA->6352614
Browsing->(360/1000)   DFA->2409095 NFA->4056680
Browsing->(361/1000)   DFA->463148 NFA->5834839
Browsing->(362/1000)   DFA->728492 NFA->5127957
Browsing->(363/1000)   DFA->455345 NFA->4475407
Browsing->(364/1000)   DFA->408820 NFA->3866677
Browsing->(365/1000)   DFA->528584 NFA->5283140
Browsing->(366/1000)   DFA->540591 NFA->5389398
Browsing->(367/1000)   DFA->561003 NFA->8612831
Browsing->(368/1000)   DFA->613831 NFA->6312696
Browsing->(369/1000)   DFA->662756 NFA->6300987
Browsing->(370/1000)   DFA->462247 NFA->4106807
Browsing->(371/1000)   DFA->480858 NFA->3112975
Browsing->(372/1000)   DFA->512676 NFA->4913043
Browsing->(373/1000)   DFA->750106 NFA->5625025
Browsing->(374/1000)   DFA->393211 NFA->1368137
Browsing->(375/1000)   DFA->437637 NFA->4023665
Browsing->(376/1000)   DFA->535788 NFA->5535876
Browsing->(377/1000)   DFA->618033 NFA->4171044
Browsing->(378/1000)   DFA->510273 NFA->5118051
Browsing->(379/1000)   DFA->282451 NFA->1145718
Browsing->(380/1000)   DFA->150081 NFA->1112699
Browsing->(381/1000)   DFA->319071 NFA->3045736
Browsing->(382/1000)   DFA->367698 NFA->2229299
Browsing->(383/1000)   DFA->455645 NFA->4730846
Browsing->(384/1000)   DFA->468553 NFA->4798080
Browsing->(385/1000)   DFA->285154 NFA->1185037
Browsing->(386/1000)   DFA->199909 NFA->1938745
Browsing->(387/1000)   DFA->347286 NFA->3788636
Browsing->(388/1000)   DFA->444838 NFA->4549247
Browsing->(389/1000)   DFA->519880 NFA->4422279
Browsing->(390/1000)   DFA->669060 NFA->4556749
Browsing->(391/1000)   DFA->538790 NFA->6044048
Browsing->(392/1000)   DFA->487762 NFA->4935554
Browsing->(393/1000)   DFA->442138 NFA->3203620
Browsing->(394/1000)   DFA->283054 NFA->1097689
Browsing->(395/1000)   DFA->486863 NFA->5122254
Browsing->(396/1000)   DFA->464349 NFA->3222235
Browsing->(397/1000)   DFA->398916 NFA->2852133
Browsing->(398/1000)   DFA->486263 NFA->4626087
Browsing->(399/1000)   DFA->492564 NFA->4858712
Browsing->(400/1000)   DFA->441238 NFA->4837402
Browsing->(401/1000)   DFA->523483 NFA->1473193
Browsing->(402/1000)   DFA->579010 NFA->5533775
Browsing->(403/1000)   DFA->764812 NFA->3580625
Browsing->(404/1000)   DFA->506072 NFA->4878523
Browsing->(405/1000)   DFA->493465 NFA->4601775
Browsing->(406/1000)   DFA->373701 NFA->2270421
Browsing->(407/1000)   DFA->340083 NFA->2808310
Browsing->(408/1000)   DFA->746504 NFA->6396740
Browsing->(409/1000)   DFA->445138 NFA->3836062
Browsing->(410/1000)   DFA->437934 NFA->4180047
Browsing->(411/1000)   DFA->273149 NFA->1344422
Browsing->(412/1000)   DFA->335279 NFA->3043938
Browsing->(413/1000)   DFA->392313 NFA->4001452
Browsing->(414/1000)   DFA->444841 NFA->4499117
Browsing->(415/1000)   DFA->484159 NFA->3342598
Browsing->(416/1000)   DFA->451143 NFA->3757421
Browsing->(417/1000)   DFA->401316 NFA->3253449
Browsing->(418/1000)   DFA->446039 NFA->4047077
Browsing->(419/1000)   DFA->466751 NFA->4319023
Browsing->(420/1000)   DFA->485061 NFA->5123455
Browsing->(421/1000)   DFA->465250 NFA->3079355
Browsing->(422/1000)   DFA->482060 NFA->4871922
Browsing->(423/1000)   DFA->871068 NFA->8522482
Browsing->(424/1000)   DFA->836250 NFA->8255938
Browsing->(425/1000)   DFA->730893 NFA->7053492
Browsing->(426/1000)   DFA->480859 NFA->4037771
Browsing->(427/1000)   DFA->509072 NFA->4090601
Browsing->(428/1000)   DFA->274048 NFA->1074577
Browsing->(429/1000)   DFA->209512 NFA->1270281
Browsing->(430/1000)   DFA->402516 NFA->4380856
Browsing->(431/1000)   DFA->477557 NFA->4144328
Browsing->(432/1000)   DFA->528285 NFA->6207640
Browsing->(433/1000)   DFA->434033 NFA->4017060
Browsing->(434/1000)   DFA->446940 NFA->4189653
Browsing->(435/1000)   DFA->446340 NFA->4258992
Browsing->(436/1000)   DFA->580513 NFA->2930175
Browsing->(437/1000)   DFA->398915 NFA->2877948
Browsing->(438/1000)   DFA->542691 NFA->4988380
Browsing->(439/1000)   DFA->475755 NFA->4854810
Browsing->(440/1000)   DFA->389608 NFA->4374250
Browsing->(441/1000)   DFA->354191 NFA->2274322
Browsing->(442/1000)   DFA->288454 NFA->1231262
Browsing->(443/1000)   DFA->263541 NFA->1040661
Browsing->(444/1000)   DFA->305865 NFA->3022626
Browsing->(445/1000)   DFA->480557 NFA->4187553
Browsing->(446/1000)   DFA->495865 NFA->5016298
Browsing->(447/1000)   DFA->369199 NFA->3054441
Browsing->(448/1000)   DFA->397712 NFA->2935879
Browsing->(449/1000)   DFA->440637 NFA->3974437
Browsing->(450/1000)   DFA->485660 NFA->5000388
Browsing->(451/1000)   DFA->331979 NFA->2259916
Browsing->(452/1000)   DFA->452943 NFA->5089836
Browsing->(453/1000)   DFA->456246 NFA->4314821
Browsing->(454/1000)   DFA->468553 NFA->4236180
Browsing->(455/1000)   DFA->458346 NFA->4231674
Browsing->(456/1000)   DFA->393512 NFA->3411033
Browsing->(457/1000)   DFA->485661 NFA->5401406
Browsing->(458/1000)   DFA->443338 NFA->3306877
Browsing->(459/1000)   DFA->477557 NFA->4950859
Browsing->(460/1000)   DFA->395914 NFA->2744375
Browsing->(461/1000)   DFA->455343 NFA->5168478
Browsing->(462/1000)   DFA->515077 NFA->5429321
Browsing->(463/1000)   DFA->365296 NFA->2456822
Browsing->(464/1000)   DFA->364696 NFA->3076355
Browsing->(465/1000)   DFA->330778 NFA->2021888
Browsing->(466/1000)   DFA->436136 NFA->4503022
Browsing->(467/1000)   DFA->457147 NFA->4439989
Browsing->(468/1000)   DFA->497967 NFA->4832297
Browsing->(469/1000)   DFA->434635 NFA->4090299
Browsing->(470/1000)   DFA->379705 NFA->4233777
Browsing->(471/1000)   DFA->486862 NFA->4768365
Browsing->(472/1000)   DFA->469751 NFA->5088934
Browsing->(473/1000)   DFA->454743 NFA->4665409
Browsing->(474/1000)   DFA->346086 NFA->2389285
Browsing->(475/1000)   DFA->403114 NFA->3738210
Browsing->(476/1000)   DFA->426528 NFA->4035971
Browsing->(477/1000)   DFA->466449 NFA->4275801
Browsing->(478/1000)   DFA->250936 NFA->1087482
Browsing->(479/1000)   DFA->310967 NFA->3927611
Browsing->(480/1000)   DFA->321773 NFA->2887555
Browsing->(481/1000)   DFA->228421 NFA->1277788
Browsing->(482/1000)   DFA->245232 NFA->2077717
Browsing->(483/1000)   DFA->318772 NFA->3981643
Browsing->(484/1000)   DFA->309165 NFA->2850935
Browsing->(485/1000)   DFA->406419 NFA->4921447
Browsing->(486/1000)   DFA->484762 NFA->4304015
Browsing->(487/1000)   DFA->420527 NFA->5039710
Browsing->(488/1000)   DFA->442736 NFA->3775732
Browsing->(489/1000)   DFA->365896 NFA->3065848
Browsing->(490/1000)   DFA->348186 NFA->3110872
Browsing->(491/1000)   DFA->383007 NFA->4277599
Browsing->(492/1000)   DFA->503672 NFA->4499717
Browsing->(493/1000)   DFA->524982 NFA->5025002
Browsing->(494/1000)   DFA->571205 NFA->4663905
Browsing->(495/1000)   DFA->343385 NFA->2287529
Browsing->(496/1000)   DFA->469750 NFA->4914843
Browsing->(497/1000)   DFA->418124 NFA->4775269
Browsing->(498/1000)   DFA->370099 NFA->3236640
Browsing->(499/1000)   DFA->366798 NFA->2535464
Browsing->(500/1000)   DFA->459248 NFA->5259129
Browsing->(501/1000)   DFA->440338 NFA->2573284
Browsing->(502/1000)   DFA->489263 NFA->4215767
Browsing->(503/1000)   DFA->440937 NFA->5569493
Browsing->(504/1000)   DFA->469153 NFA->4678616
Browsing->(505/1000)   DFA->408820 NFA->3098565
Browsing->(506/1000)   DFA->467952 NFA->6598148
Browsing->(507/1000)   DFA->532788 NFA->4341535
Browsing->(508/1000)   DFA->399215 NFA->3427242
Browsing->(509/1000)   DFA->929299 NFA->4482910
Browsing->(510/1000)   DFA->533089 NFA->4220871
Browsing->(511/1000)   DFA->482658 NFA->6224746
Browsing->(512/1000)   DFA->429832 NFA->3010619
